6878000.0;0.020000000000000018;97.4009688;90.0;3.7688989369630114E-30
6876602.69076146;0.01986487598844136;97.42500844581566;54.66032724339445;32.12142071877973
6876350.556270182;0.02058787839311202;97.44812251258465;18.854529700757027;81.78193681522659
6881941.547122143;0.020877035014476304;97.46552988455902;-11.751854693969484;139.15692532640531
6891114.063699467;0.018739461249298563;97.48032552498901;313.2553833348868;-147.96167128931
6884185.048102127;0.01892100812465402;97.50111157345482;-81.84381725381894;-60.27276226491528
6872766.185551594;0.018009655100707987;97.52039230655626;-124.98114394697613;53.933190729720025
6886846.741955343;0.01881912427600767;97.52162968337004;-157.1912698024181;171.16596005111268
6872136.9280246245;0.018573350192923305;97.53411359555531;169.9995260208695;-48.42034127255016
6866083.980824955;0.02104056967739825;97.53829468942871;-229.74803422423406;129.7636224818753
6869409.189333582;0.019887729110111576;97.534005597842;104.25419364374686;-49.559424608306124
6868574.512114137;0.02097897201248747;97.52750034501555;-293.5804102247382;168.13802664992517
6862837.983982305;0.018089290723926538;97.52121657030816;33.265085351523425;34.980918957293326
6859224.916869261;0.018631649845224175;97.5119277237112;6.301916533581095;-93.14292919013029
6869351.951827162;0.018323177013657543;97.49081810167763;-33.93849189293181;175.15290874791054
6871745.11057765;0.017015370513206913;97.47086380898969;-71.96584232370853;97.65965438826659
6855517.365364124;0.01606847550070945;97.45733074723131;-113.6505724711219;41.1594581807816
6864630.038904138;0.017108547468135258;97.42840654881041;-144.9398364326544;0.29421488669039036
6868504.78044422;0.018383875328255334;97.40060998193455;177.0613961163645;-3.1991853999834583
6864587.140424385;0.0188538197983647;97.37631030965309;142.3718531527904;20.324303949065058
6864103.228802366;0.019075590623878484;97.35050166243151;110.69495339646112;67.21293644872581
6856901.090438431;0.018657352639312837;97.32982850146026;-284.7776290388518;137.56814271291069
6842650.060404284;0.019646298995658208;97.31561433639553;46.44647237708874;-142.1758856683674
6856834.39329836;0.017339819070039526;97.28852873583736;7.843726206088104;-29.760971930806843
6840305.216141839;0.01654921728030952;97.28212117843687;-32.44719955178977;105.87536628118825
6855930.157758983;0.015616977002275965;97.26064479246972;-65.77091184123408;-111.93119200253498
6845848.60712868;0.015697258936788302;97.25788182998122;-104.67466582215181;63.693789592944725
6836094.700138312;0.015860188352100523;97.25709072746011;225.3832055415877;-111.41100954674322
6836690.426255904;0.017107249452108855;97.25489278622635;-178.56193337543615;123.84158310581174
6845392.898684144;0.017046471092354135;97.25122923054178;148.30440128446858;17.944184743988423
6828059.46502202;0.016328429613401085;97.26551813074354;119.66667746769149;-57.20961011719769
6840341.91916653;0.01660342579801982;97.26759454039545;80.15845268684083;-85.07076270339334
6829925.4829713935;0.015623573842489047;97.28652137718939;50.142111676007794;-91.25401324412498
6824969.336259183;0.014433714453919031;97.30688229919984;16.02977746999993;-65.08128779114051
6829044.793865419;0.01412212044926943;97.3262155094011;-23.91406693334864;-6.258738915134463
6831080.441678537;0.013493410434806634;97.34802778533779;-58.46526511221603;71.33987834322448
6812329.9606269365;0.014944420886254563;97.38268715875576;-100.55691831182178;176.91139663248902
6826554.938293895;0.013523890132587656;97.39882861162623;220.35359080525097;-53.76828618085554
6808636.542083525;0.014740295715040203;97.4304149838676;-179.71149038058394;114.2246245045466
6801779.9193792;0.013138480172277554;97.45454681624834;155.641682649079;-57.79646160268064
6805886.383775437;0.015147737799381665;97.47080593270027;118.11800481475035;-168.14252687640553
6808722.94099552;0.013960194574779337;97.48547523802551;-278.8886414100415;128.37966404535288
6804644.122620587;0.014102610788535764;97.50028583934642;48.37207416424723;98.76562966788224
6793357.621890568;0.013501777039842443;97.51672349766295;9.907403983046686;110.81999714475413
6792949.978113031;0.0127580791843569;97.52470046878685;-22.47643216690336;150.76971091954502
6801026.4437105805;0.01054422733260083;97.52233725581303;297.67536095806906;-128.3627408999338
6781465.373099003;0.009091873190566481;97.53125672963685;-97.93226688566038;-12.609148583963156
6793795.853086527;0.01028168186637234;97.51835116723164;-141.3556431224344;153.3347443584015
6790770.38596563;0.011649947487047261;97.50825644730388;-179.1693338046539;2.111706732640079
6775450.401234831;0.01206755708273741;97.49946627587782;148.01647536278125;-100.10723775271944
6776991.334681721;0.011397824787792245;97.47708848844353;112.22262242656292;-141.0465573680402
